0x434B90	AnimAudioGlueRefresh	totala-re-docs
0x434BF0	IterateMaps	TADR-delphi-func
0x435100	GetGameingType	TADR-delphi-func
0x435A20	LoadMap	TADR-delphi-func
0x4373A0	CalculateOTACRC	TADR-delphi-func
0x437840	UNITS_SetMetalExtractionRatio	TADR-delphi-func
0x438760	ScriptAction_Name2Index	TADR-delphi-func
0x438830	ScriptAction_Index2Handler	TADR-cpp-cast
0x438830	ScriptAction_Index2Handler	TADR-delphi-func
0x4388D0	ORDERS_BackupMainOrder	TADR-delphi-func
0x438930	ORDERS_MovementRelated	TADR-delphi-func
0x438C00	ADDR_DrawBuildSpotQueue	TADR-cpp-var
0x438EA0	DrawRangeCircle	TADR-delphi-func
0x438EA0	TADrawCircle	TADR-cpp-cast
0x438EDE	CircleRadiusAddr	TADR-cpp-var
0x439D20	GetUnit_BuildWeaponProgress	TADR-delphi-func
0x439DD0	GetUnitFirstOrderTargat	TADR-delphi-func
0x439E80	ORDERS_DelayCallback	TADR-delphi-func
0x439EB0	ORDERS_RemoveAllBuildQueues	TADR-delphi-func
0x43A020	ORDERS_RecoverMainOrder	TADR-delphi-func
0x43A0C0	ORDERS_CreateObject	TADR-delphi-func
0x43A0C0	UnitOrdersStructConstructor	TADR-cpp-cast
0x43A1F0	ORDERS_CancelOrder	TADR-delphi-func
0x43AC60	ORDERS_QueueOrder	TADR-delphi-func
0x43ACB0	ORDERS_PushOrder	TADR-cpp-cast
0x43ACB0	ORDERS_PushOrder	TADR-delphi-func
0x43ADC0	SubOrder2Unit	TADR-delphi-func
0x43ADCB	ADDR_NewSubOrder_PostAlloc	TADR-cpp-var
0x43AFC0	ORDERS_NewMainOrder2Unit	TADR-cpp-cast
0x43AFC0	Order2Unit	TADR-delphi-func
0x43B006	ReduceCancelOrderToleranceAddr	TADR-cpp-var
0x43B0B0	ORDERS_NewSubBuildOrder	TADR-delphi-func
0x43B400	ORDERS_ChaseUnitToBeRepaired	TADR-delphi-func
0x43B865	OrderDispatchGuardMainAddr	TADR-cpp-var
0x43BA9C	OrderDispatchGuardMainBailout	TADR-cpp-var
0x43BB0F	OrderDispatchGuardBgAddr	TADR-cpp-var
0x43BC57	OrderDispatchGuardBgBailout	TADR-cpp-var
0x43C350	MapObjectRegistriesRebuild	totala-re-docs
0x43DD10	FreeMoveClass	TADR-delphi-func
0x43DEF0	GetUnitPiecePosition	TADR-delphi-func
0x43E060	GetPiecePosition	TADR-delphi-func
0x43E240	UNITS_QueryWeaponPosition	TADR-delphi-func
0x43E2E0	UNITS_CallAimScripts	TADR-delphi-func
0x43F0E0	ScriptAction_Type2Index	TADR-cpp-cast
0x43F0E0	ScriptAction_Type2Index	TADR-delphi-func
0x444A20	UpdateViewMap	TADR-delphi-func
0x446080	RejectPlayer	TADR-cpp-cast
0x446A50	UpdateTeamSelectionButtonIcons	TADR-cpp-cast
0x446C70	UpdateAlliancesFromTeamSelections	TADR-cpp-cast
0x446E90	OnTeamChange_BeforeChange_SendMessage_Conditonal_Team23	TADR-cpp-cast
0x447B10	battleroom_OnCommand	TADR-cpp-cast
0x448421	battleroomCommandHookAddr	TADR-cpp-var
0x448479	battleroomCommandHookAddr	TADR-cpp-var
0x44872A	BattleroomStartButtonHookAddr	TADR-cpp-var
0x44CAFE	MPUnitLimitAddr	TADR-cpp-var
0x44FA68	NetworkRawReceiveLogAddr	TADR-cpp-var
0x44FDB0	GetLocalPlayerDPID	TADR-delphi-func
0x44FDB1	GetLocalPlayerDpidHackAddr	TADR-cpp-var
0x44FE40	DirectID2PlayerAry	TADR-delphi-func
0x44FFD0	PLAYERS_Index2DPlayID	TADR-delphi-func
0x450030	GetSharedPlayerDPID	TADR-delphi-func
0x450380	MultiplayerPlayerLostAddr	TADR-cpp-var
0x450F90	REPORTER_PlayerInfo	TADR-delphi-func
0x450F90	Send_PacketPlayerInfo	TADR-delphi-func
0x45100A	AlliancesBroadcastHookAddr	TADR-cpp-var
0x451180	UpdateGameInfo	TADR-delphi-func
0x451220	DPlayAddNewPlayer	TADR-cpp-cast
0x451BC0	HAPI_SendBuf	TADR-cpp-cast
0x451BC0	HAPI_SendMessage	TADR-delphi-func
0x451DF0	HAPI_BroadcastMessage	TADR-cpp-cast
0x451DF0	HAPI_BroadcastMessage	TADR-delphi-func
0x452370	GameplayTasksRefresh	totala-re-docs
0x452BD0	SendMessage_Team24	TADR-cpp-cast
0x453010	Send_PacketPlayerState_1B	TADR-cpp-cast
0x453DB4	NetworkDispatchLogAddr	TADR-cpp-var
0x454927	SavePlayerColorHookAddr	TADR-cpp-var
0x45493C	RestorePlayerColorHookAddr	TADR-cpp-var
0x454CA1	RemoteAllianceRequestHookAddr	TADR-cpp-var
0x454D3A	TeamMessageDispatchHookAddr	TADR-cpp-var
0x4553F2	GhostComFixAddr	TADR-cpp-var
0x456050	ADDR_SendNewUnitsP09	TADR-cpp-var
0x4560C0	Send_UnitBuildFinished	TADR-delphi-func
0x456780	SinglePlayerStartButtonAddr	TADR-cpp-var
0x45698F	InitStartPositionsHookAddr	TADR-cpp-var
0x4569DA	FixedStartPositionsHookAddr	TADR-cpp-var
0x456A45	RandomStartPositionsHookAddr	TADR-cpp-var
0x457540	FunnelEconSampleAddr	TADR-cpp-var
0x457A50	IsLocalPlayerHost	TADR-delphi-func
0x458B87	CompositeAABBClampAddr	TADR-cpp-var
0x458C5A	BadModelHunterAddr	TADR-cpp-var
0x458DF1	kNanoframeStart	TADR-cpp-var
0x458E8E	kNanoframeColors	TADR-cpp-var
0x4596EB	SafeModelAddr	TADR-cpp-var
0x45AAA0	FreeObjectState	TADR-delphi-func
0x45AC20	DrawUnit	TADR-delphi-func
0x45D280	OnCommand_MUSICRT_GUI	TADR-cpp-var
0x45DA90	OnCommand_SOUNDSRT_GUI	TADR-cpp-var
0x45E100	OnCommand_VISUALRT_GUI	TADR-cpp-var
0x45E589	DisplayModeMinHeight768EnumAddr	TADR-cpp-var
0x45EAD0	OnCommand_SPEEDSRT_GUI	TADR-cpp-var
0x45FC60	PressInOption_Address	TADR-cpp-var
0x45FFB0	DrawOptionsTab	TADR-delphi-func
0x460160	EnterOption_Address	TADR-cpp-var
0x4609B0	OnCommand_ARMOPT_GUI	TADR-cpp-var
0x460E0D	CDMusic_TABAddr	TADR-cpp-var
0x463C80	ClearChat	TADR-delphi-func
0x463CA0	NewChatText	TADR-cpp-cast
0x463CA0	NewChatText	TADR-delphi-func
0x463CA0	NewChatTextGuardAddr	TADR-cpp-var
0x463E50	ShowChatMessage	TADR-delphi-func
0x463E50	ShowText	TADR-cpp-cast
0x464060	CHAT_DRAW_ADDR	TADR-cpp-var
0x464060	DrawChatText	TADR-cpp-cast
0x464700	InitPlayerStruct	TADR-cpp-cast
0x464700	InitPlayerStruct	TADR-delphi-func
0x464F80	EnterUnitLoopAddr	TADR-cpp-var
0x465572	LeaveDrawPlayer_MAPPEDMEMAddr	TADR-cpp-var
0x4655F4	LeaveUnitLoop2Addr	TADR-cpp-var
0x46563B	LeaveUnitLoopAddr	TADR-cpp-var
0x4656E5	PutDeadHostInWatchModeAddr	TADR-cpp-var
0x465AC0	CheckUnitInPlayerLOS	TADR-cpp-cast
0x465AC0	UnitInPlayerLOS	TADR-delphi-func
0x4669B0	InitRadar	TADR-delphi-func
0x4669B5	BuiltInMinimapReady_Addr	TADR-cpp-var
0x466DC0	DrawRadarFinal	TADR-cpp-cast
0x467440	EnterDrawPlayer_MAPPEDMEMAddr	TADR-cpp-var
0x467440	RadarScanForViewPlayer	TADR-cpp-cast
0x46754A	PermSonarLosAddr	TADR-cpp-var
0x467608	JammingOwnRadarAddr	TADR-cpp-var
0x467CCF	devDrawKillsAddr	TADR-cpp-var
0x467E50	UnitStateProbe	TADR-delphi-func
0x468310	DrawProgressBar	TADR-delphi-func
0x468380	kDrawBpsAddress	TADR-cpp-var
0x4685A0	UnitBuilderProbe	TADR-delphi-func
0x4689C0	DrawPopupButtomDialog	TADR-cpp-cast
0x468AC0	PopadStateAddr	TADR-cpp-var
0x468CF0	DrawGameScreen	TADR-cpp-cast
0x468CF0	DrawGameScreen	TADR-delphi-func
0x469078	ResourceStripHeightFixAddr	TADR-cpp-var
0x469A7B	DrawPlayer11DTAddr	TADR-cpp-var
0x469F30	kBuildRectHookAddr	TADR-cpp-var
0x46A182	MultiplayerVictorySoundAddr	TADR-cpp-var
0x46A308	ADDR_DrawGameScreen_PostDrawGUI	TADR-cpp-var
0x46A3CC	DrawGameScreenEnd_Addr	TADR-cpp-var
0x46A3CE	DrawTAScreenBlitAddr	TADR-cpp-var
0x46A430	DrawHealthBars	TADR-delphi-func
0x46A530	DrawUnitSelectBoxRect	TADR-delphi-func
0x46B306	drawKillsAddr	TADR-cpp-var
0x46BC70	Msg_Reminder	TADR-delphi-func
0x46BC70	SendText	TADR-cpp-cast
0x46BC70	ShowReminderMsg	TADR-delphi-func
0x471C87	Sfx_mallocBufSizeAddr	TADR-cpp-var
0x471FD0	EmitSfx_Teleport	TADR-delphi-func
0x4720D0	EmitSfx_NanoParticles	TADR-delphi-func
0x4720D0	kEmitterEntry	TADR-cpp-var
0x472200	EmitSfx_NanoParticlesReverse	TADR-delphi-func
0x472200	kReverseEmitterEntry	TADR-cpp-var
0x472530	EmitSfx_Bubbles	TADR-delphi-func
0x472810	EmitSfx_GraySmoke	TADR-delphi-func
0x4728F0	EmitSfx_BlackSmoke	TADR-delphi-func
0x472AB0	EmitSfx_Unk5	TADR-delphi-func
0x472C50	EmitSfx_SmokeInfinite	TADR-delphi-func
0x4739E6	kPaletteAdvance	TADR-cpp-var
0x473F3B	kPalette	TADR-cpp-var
0x47BF70	DDrawInitSecondary	totala-re-docs
0x47C790	ADDR_Unit_UpdateYardmap	TADR-cpp-var
0x47CC30	ADDR_UNITS_RebuildFootPrint	TADR-cpp-var
0x47CC30	UNITS_RebuildFootPrint	TADR-delphi-func
0x47D0E0	ADDR_Unit_ClearMapTileOccupancy	TADR-cpp-var
0x47D2E0	TestGridSpot	TADR-cpp-cast
0x47D2E0	TestGridSpot	TADR-delphi-func
0x47D2E0	TestGridSpot_Start_Addr	TADR-cpp-var
0x47D554	EnableBuildUnderOwnUnitsAddr	TADR-cpp-var
0x47D820	TestGridSpotAI	TADR-delphi-func
0x47D970	ADDR_UNITS_CanCloseOrOpenYard	TADR-cpp-var
0x47D970	CanCloseOrOpenYard	TADR-delphi-func
0x47DAC0	ADDR_YardOpen	TADR-cpp-var
0x47DB70	CanAttachAtGridSpot	TADR-delphi-func
0x47E890	CallbackForUnitsInDistance	TADR-delphi-func
0x47EA40	SearchForReclamateFeatures	TADR-delphi-func
0x47EEE0	PtrArrayRebuild2	totala-re-docs
0x47F060	CDAssetEntryFree	totala-re-docs
0x47F0C0	PlaySound_2D_ID	TADR-delphi-func
0x47F1A0	PlaySound_2D_Name	TADR-delphi-func
0x47F1A0	PlaySound_Effect	TADR-cpp-cast
0x47F300	PlaySound_3D_ID	TADR-delphi-func
0x47F610	PlaySound_3D_Name	TADR-delphi-func
0x47F780	PlaySound_UnitSpeech	TADR-delphi-func
0x480250	UNITS_SetHotKeyGroup	TADR-delphi-func
0x481550	GetGridPosPLOT	TADR-delphi-func
0x4815A0	Position2GridPlot	TADR-delphi-func
0x4815F0	Position2GridPlotWreck	TADR-delphi-func
0x4816A0	Game_SetLOSState	TADR-delphi-func
0x4816A0	TA_UpdateLOS	TADR-delphi-func
0x4816A0	UpdateLOSState	TADR-cpp-cast
0x482AC0	UNITS_RebuildLOS	TADR-delphi-func
0x483370	LoadMap_AverageHeightMap	TADR-delphi-func
0x4833B0	LoadMap_PLOT3	TADR-delphi-func
0x483638	LoadMap_Addr	TADR-cpp-var
0x484B50	GetPosition_Dword	TADR-cpp-cast
0x484B50	GetTPosition	TADR-delphi-func
0x485070	GetPosHeight	TADR-cpp-cast
0x485070	GetPosHeight	TADR-delphi-func
